Time,Open,High,Low,Close
2021-01-08 12:45:00,3815.59,3815.78,3814.61,3815.38
2021-01-08 12:46:00,3815.3,3815.3,3813.63,3813.64
2021-01-08 12:47:00,3813.59,3813.61,3810.85,3810.86
2021-01-08 12:48:00,3810.86,3811.63,3809.09,3809.22
2021-01-08 12:49:00,3809.2,3810.35,3809.2,3809.91
2021-01-08 12:50:00,3809.91,3810.62,3809.62,3810.62
2021-01-08 12:51:00,3810.69,3811.96,3810.69,3811.96
2021-01-08 12:52:00,3811.92,3812.18,3811.62,3811.64
2021-01-08 12:53:00,3811.62,3811.65,3811.06,3811.14
2021-01-08 12:54:00,3811.17,3811.82,3811.09,3811.47
2021-01-08 12:55:00,3811.43,3812.44,3811.43,3812.13
2021-01-08 12:56:00,3812.1,3812.1,3810.93,3811
2021-01-08 12:57:00,3810.99,3811.19,3810.6,3811.11
2021-01-08 12:58:00,3811.12,3811.13,3810.09,3810.16
2021-01-08 12:59:00,3810.12,3810.4,3809.8,3810.37
2021-01-08 13:00:00,3810.37,3810.51,3809.38,3809.38
2021-01-08 13:01:00,3809.34,3809.34,3807.13,3807.25
2021-01-08 13:02:00,3807.32,3808.28,3807.27,3807.88
2021-01-08 13:03:00,3807.85,3809.3,3807.77,3807.92
2021-01-08 13:04:00,3807.93,3808.37,3807.84,3808.03
2021-01-08 13:05:00,3808.14,3809.67,3808.14,3809.24
2021-01-08 13:06:00,3809.21,3809.21,3808.43,3808.63
2021-01-08 13:07:00,3808.66,3809.66,3808.64,3809.16
2021-01-08 13:08:00,3809.18,3809.2,3808.46,3808.69
2021-01-08 13:09:00,3808.73,3809.54,3808.73,3809.54
2021-01-08 13:10:00,3809.54,3811,3809.54,3810.63
2021-01-08 13:11:00,3810.58,3810.85,3810.07,3810.57
2021-01-08 13:12:00,3810.71,3811.14,3810.63,3810.68
2021-01-08 13:13:00,3810.7,3810.7,3809.32,3809.32
2021-01-08 13:14:00,3809.32,3809.32,3807.81,3808.49
2021-01-08 13:15:00,3808.52,3808.63,3807.28,3807.28
2021-01-08 13:16:00,3807.11,3807.11,3805.41,3805.41
2021-01-08 13:17:00,3805.31,3805.31,3803.49,3803.54
2021-01-08 13:18:00,3803.58,3803.58,3802.37,3802.37
2021-01-08 13:19:00,3802.36,3802.73,3800.51,3800.51
2021-01-08 13:20:00,3800.52,3800.52,3799.06,3799.58
2021-01-08 13:21:00,3799.52,3799.52,3798.5,3798.55
2021-01-08 13:22:00,3798.51,3798.51,3796.44,3796.44
2021-01-08 13:23:00,3796.36,3796.36,3791.15,3791.15
2021-01-08 13:24:00,3791.15,3794.33,3790.94,3794.33
2021-01-08 13:25:00,3794.25,3796.82,3794.1,3796.82
2021-01-08 13:26:00,3796.9,3798.53,3796.61,3797.83
2021-01-08 13:27:00,3797.81,3798.03,3796.82,3797.23
2021-01-08 13:28:00,3797.24,3797.69,3796.87,3797.51
2021-01-08 13:29:00,3797.56,3798.97,3797.56,3798.94
2021-01-08 13:30:00,3798.88,3799.1,3798.05,3798.68
2021-01-08 13:31:00,3798.63,3798.63,3796.68,3797.05
2021-01-08 13:32:00,3797,3797.43,3796.46,3796.53
2021-01-08 13:33:00,3796.18,3796.18,3795.47,3795.71
2021-01-08 13:34:00,3795.69,3795.69,3793.15,3793.15
2021-01-08 13:35:00,3793.13,3795.63,3792.91,3794.15
2021-01-08 13:36:00,3794.19,3794.91,3791.16,3791.19
2021-01-08 13:37:00,3791.18,3791.18,3786.36,3787.14
2021-01-08 13:38:00,3787.53,3791.23,3787.31,3790.9
2021-01-08 13:39:00,3790.9,3792.59,3790.9,3791.22
2021-01-08 13:40:00,3791.25,3791.25,3787.26,3787.98
2021-01-08 13:41:00,3787.81,3789.33,3785.46,3785.87
2021-01-08 13:42:00,3786.52,3786.99,3784.33,3784.46
2021-01-08 13:43:00,3784.41,3784.93,3784.06,3784.21
2021-01-08 13:44:00,3784.34,3788.33,3783.6,3788.33
2021-01-08 13:45:00,3788.46,3792.35,3788.15,3791.93
2021-01-08 13:46:00,3792.04,3792.04,3789.48,3789.68
2021-01-08 13:47:00,3789.64,3790.32,3788.75,3788.78
2021-01-08 13:48:00,3788.79,3791.84,3788.79,3791.76
2021-01-08 13:49:00,3791.77,3792.2,3790.88,3791.96
2021-01-08 13:50:00,3791.99,3793.85,3791.85,3793.85
2021-01-08 13:51:00,3793.89,3794.04,3793.13,3793.93
2021-01-08 13:52:00,3793.99,3793.99,3793.23,3793.71
2021-01-08 13:53:00,3793.68,3794.09,3793.4,3793.44
2021-01-08 13:54:00,3793.36,3794.33,3793.36,3793.96
2021-01-08 13:55:00,3793.97,3796.43,3793.76,3796.2
2021-01-08 13:56:00,3796.17,3796.74,3795.7,3796.12
2021-01-08 13:57:00,3796.11,3796.37,3795.92,3796.2
2021-01-08 13:58:00,3796.21,3796.32,3793.46,3793.46
2021-01-08 13:59:00,3793.33,3793.94,3792.39,3793.94
2021-01-08 14:00:00,3794.2,3798.35,3794.15,3798.34
2021-01-08 14:01:00,3798.33,3798.78,3797.96,3798.7
2021-01-08 14:02:00,3798.68,3800.42,3798.62,3800.09
2021-01-08 14:03:00,3800.03,3800.03,3797.62,3799.24
2021-01-08 14:04:00,3799.3,3799.3,3797.82,3798.63
2021-01-08 14:05:00,3798.66,3800.46,3798.62,3799.7
2021-01-08 14:06:00,3799.66,3802.26,3799.41,3801.97
2021-01-08 14:07:00,3801.89,3802.32,3801.36,3802.31
2021-01-08 14:08:00,3802.35,3802.35,3801.13,3801.15
2021-01-08 14:09:00,3801.12,3801.9,3801.06,3801.61
2021-01-08 14:10:00,3801.63,3806.02,3801.63,3805.95
2021-01-08 14:11:00,3806.09,3806.24,3803.89,3804.38
2021-01-08 14:12:00,3804.23,3804.58,3802.32,3802.32
2021-01-08 14:13:00,3802.36,3802.44,3801.37,3801.89
2021-01-08 14:14:00,3801.85,3801.85,3801,3801
2021-01-08 14:15:00,3800.86,3802.15,3800.67,3802.15
2021-01-08 14:16:00,3802.22,3802.48,3801.18,3801.18
2021-01-08 14:17:00,3801.32,3802.18,3801.27,3802.06
2021-01-08 14:18:00,3802.09,3803.98,3802.09,3803.79
2021-01-08 14:19:00,3803.84,3804.21,3803.49,3803.62
2021-01-08 14:20:00,3803.61,3804.02,3801.27,3802.04
2021-01-08 14:21:00,3802.11,3802.6,3801.62,3802.6
2021-01-08 14:22:00,3802.8,3804.18,3802.8,3802.95
2021-01-08 14:23:00,3802.94,3802.98,3801.55,3801.7
2021-01-08 14:24:00,3801.73,3802.81,3800.96,3802.76
2021-01-08 14:25:00,3802.84,3802.9,3801.45,3801.75
2021-01-08 14:26:00,3801.71,3802.69,3801.41,3801.41
2021-01-08 14:27:00,3801.56,3805.11,3801.56,3804.99
2021-01-08 14:28:00,3805.01,3806.98,3805.01,3806.41
2021-01-08 14:29:00,3806.6,3807.17,3806.05,3807.17
2021-01-08 14:30:00,3807.18,3808.19,3806.23,3808.13
2021-01-08 14:31:00,3808.15,3808.44,3807.26,3807.42
2021-01-08 14:32:00,3807.42,3807.52,3806.07,3806.25
2021-01-08 14:33:00,3806.44,3807.22,3805.95,3806.53
2021-01-08 14:34:00,3806.52,3806.89,3805.74,3805.92
2021-01-08 14:35:00,3805.91,3806.56,3805.68,3805.72
2021-01-08 14:36:00,3805.73,3806.63,3805.43,3806.63
2021-01-08 14:37:00,3806.71,3807.2,3806.71,3807.04
2021-01-08 14:38:00,3807.05,3807.55,3807.02,3807.53
2021-01-08 14:39:00,3807.49,3807.51,3806.52,3806.74
2021-01-08 14:40:00,3806.74,3807.08,3804.67,3804.67
2021-01-08 14:41:00,3804.56,3805.38,3803.86,3803.86
2021-01-08 14:42:00,3803.74,3804.22,3802.6,3803.57
2021-01-08 14:43:00,3803.7,3803.8,3801.75,3801.75
2021-01-08 14:44:00,3801.67,3802.48,3801.13,3802.27
2021-01-08 14:45:00,3802.25,3802.43,3800.96,3801.13
2021-01-08 14:46:00,3801.22,3803.04,3801.22,3803.04
2021-01-08 14:47:00,3803.16,3805.12,3803.16,3803.79
2021-01-08 14:48:00,3803.67,3805.7,3803.5,3805.7
2021-01-08 14:49:00,3805.73,3807.4,3805.73,3807.4
2021-01-08 14:50:00,3807.52,3811.37,3807.5,3811.37
2021-01-08 14:51:00,3811.35,3812.22,3811.35,3812.14
2021-01-08 14:52:00,3812.14,3812.14,3810.87,3810.87
2021-01-08 14:53:00,3811.07,3811.08,3810.3,3810.97
2021-01-08 14:54:00,3811.15,3811.19,3809.8,3809.85
2021-01-08 14:55:00,3809.9,3810.34,3809.38,3810.26
2021-01-08 14:56:00,3810.27,3812.72,3810.27,3812.72
2021-01-08 14:57:00,3812.79,3812.79,3811.95,3812.19
2021-01-08 14:58:00,3812.23,3812.96,3811.85,3811.87
2021-01-08 14:59:00,3811.97,3812.43,3811.61,3811.65
2021-01-08 15:00:00,3811.74,3813.9,3811.61,3813.68
2021-01-08 15:01:00,3813.69,3816.27,3813.62,3816.21
2021-01-08 15:02:00,3816.21,3816.36,3815.69,3816.33
2021-01-08 15:03:00,3816.33,3816.33,3814.82,3814.82
2021-01-08 15:04:00,3814.79,3815.75,3814.62,3814.98
2021-01-08 15:05:00,3814.96,3815.54,3814.23,3815.54
2021-01-08 15:06:00,3815.47,3815.54,3815.11,3815.34
2021-01-08 15:07:00,3815.32,3817.23,3815.14,3816.88
2021-01-08 15:08:00,3816.87,3817.04,3816.33,3817.03
2021-01-08 15:09:00,3817.08,3818.02,3817.08,3818
2021-01-08 15:10:00,3817.95,3817.95,3814.99,3816.27
2021-01-08 15:11:00,3816.41,3818.48,3816.29,3817.6
2021-01-08 15:12:00,3817.58,3817.66,3815.79,3817.63
2021-01-08 15:13:00,3817.63,3817.69,3816.58,3816.58
2021-01-08 15:14:00,3816.53,3817.15,3816.38,3816.99
2021-01-08 15:15:00,3816.96,3818.34,3816.96,3818.02
2021-01-08 15:16:00,3818.05,3818.05,3816.42,3816.46
2021-01-08 15:17:00,3816.64,3817.2,3815.3,3815.3
2021-01-08 15:18:00,3814.83,3816.53,3814.45,3816.53
2021-01-08 15:19:00,3816.5,3816.96,3816.36,3816.75
2021-01-08 15:20:00,3816.76,3817.41,3815.27,3815.27
2021-01-08 15:21:00,3815.17,3815.87,3814.19,3815.26
2021-01-08 15:22:00,3815.24,3815.39,3814.27,3815.02
2021-01-08 15:23:00,3814.99,3814.99,3813.43,3814.11
2021-01-08 15:24:00,3814.1,3814.3,3813.34,3813.37
2021-01-08 15:25:00,3813.63,3815.01,3812.99,3813.49
2021-01-08 15:26:00,3813.49,3814.03,3813.46,3813.46
2021-01-08 15:27:00,3813.43,3815.99,3813.39,3815.58
2021-01-08 15:28:00,3815.49,3817.02,3815.49,3817.02
2021-01-08 15:29:00,3816.92,3817.95,3816.78,3816.93
2021-01-08 15:30:00,3816.93,3817.66,3816.54,3816.54
2021-01-08 15:31:00,3816.48,3816.48,3814.74,3815.66
2021-01-08 15:32:00,3815.68,3817.33,3815.68,3817.3
2021-01-08 15:33:00,3817.27,3818.29,3817.07,3817.61
2021-01-08 15:34:00,3817.98,3820.19,3817.98,3820.13
2021-01-08 15:35:00,3820.17,3820.21,3818.34,3819.38
2021-01-08 15:36:00,3819.37,3819.37,3818.45,3818.85
2021-01-08 15:37:00,3818.95,3821.16,3818.95,3821.16
2021-01-08 15:38:00,3821.09,3821.09,3819.96,3820.52
2021-01-08 15:39:00,3820.51,3821.13,3820.24,3821.09
2021-01-08 15:40:00,3821.02,3821.64,3821.02,3821.59
2021-01-08 15:41:00,3821.58,3821.61,3820.17,3820.17
2021-01-08 15:42:00,3820.09,3821.01,3819.94,3820.51
2021-01-08 15:43:00,3820.5,3820.72,3819.19,3820.57
2021-01-08 15:44:00,3820.56,3821.54,3820.51,3821.43
2021-01-08 15:45:00,3821.41,3822.68,3820.83,3822.58
2021-01-08 15:46:00,3822.62,3823.52,3822.23,3823.42
2021-01-08 15:47:00,3823.46,3823.94,3822.89,3823.82
2021-01-08 15:48:00,3823.84,3824.63,3823.24,3823.93
2021-01-08 15:49:00,3823.85,3824.33,3823.52,3823.52
2021-01-08 15:50:00,3823.53,3825.93,3823.53,3824.71
2021-01-08 15:51:00,3824.74,3824.78,3822.51,3822.62
2021-01-08 15:52:00,3822.75,3824.04,3822.75,3824.04
2021-01-08 15:53:00,3824.04,3824.82,3824.04,3824.82
2021-01-08 15:54:00,3824.9,3826.69,3824.9,3825.72
2021-01-08 15:55:00,3825.75,3825.75,3823.99,3824.62
2021-01-08 15:56:00,3824.62,3825.09,3824.49,3824.66
2021-01-08 15:57:00,3824.55,3825.64,3824.37,3825.26
2021-01-08 15:58:00,3825.43,3826.49,3825.35,3826.49
2021-01-08 15:59:00,3826.47,3826.68,3824.01,3824.59
2021-01-08 16:00:00,3824.45,3824.68,3824.45,3824.68
2021-01-08 16:01:00,3824.68,3824.68,3824.68,3824.68
2021-01-08 16:02:00,3824.68,3824.68,3824.68,3824.68
2021-01-08 16:03:00,3824.68,3824.68,3824.68,3824.68
2021-01-08 16:04:00,3824.68,3824.68,3824.68,3824.68
2021-01-08 16:05:00,3824.68,3824.68,3824.68,3824.68
2021-01-11 09:30:00,3803.14,3803.14,3789.6,3790.21
2021-01-11 09:31:00,3789.51,3796.43,3789.02,3796.43
2021-01-11 09:32:00,3796.6,3799.71,3795.8,3798.9
2021-01-11 09:33:00,3798.78,3800.86,3796.48,3797.02
2021-01-11 09:34:00,3797.68,3798.7,3796.08,3796.08
2021-01-11 09:35:00,3796.1,3797.68,3793.69,3795.14
2021-01-11 09:36:00,3794.84,3795.23,3791.32,3792.85
2021-01-11 09:37:00,3792.98,3794.17,3791.5,3793.42
2021-01-11 09:38:00,3793.16,3793.16,3790.52,3792.71
2021-01-11 09:39:00,3792.09,3798.34,3792.09,3796.68
2021-01-11 09:40:00,3796.79,3797.44,3793.48,3794.32
2021-01-11 09:41:00,3794.38,3797.91,3794.35,3797.91
2021-01-11 09:42:00,3797.97,3798.88,3796.58,3796.79
2021-01-11 09:43:00,3796.7,3796.7,3794.63,3795.1
2021-01-11 09:44:00,3794.8,3796.33,3792.65,3796.21
2021-01-11 09:45:00,3796.16,3796.53,3793.3,3796.47
2021-01-11 09:46:00,3796.16,3796.41,3795.02,3796.23
2021-01-11 09:47:00,3796.05,3797.63,3795.87,3797.63
2021-01-11 09:48:00,3797.81,3798.23,3792.36,3793.34
2021-01-11 09:49:00,3793.5,3796.54,3793.5,3793.77
2021-01-11 09:50:00,3793.48,3794.11,3791.24,3793.46
2021-01-11 09:51:00,3793.64,3796.16,3793.59,3794.27
2021-01-11 09:52:00,3794.19,3795.3,3792.55,3794.77
2021-01-11 09:53:00,3794.65,3796.28,3794.58,3795.58
2021-01-11 09:54:00,3795.51,3797.64,3795.38,3797.52
2021-01-11 09:55:00,3797.71,3800.8,3797.71,3800.8
2021-01-11 09:56:00,3800.84,3804.44,3800.84,3804.44
2021-01-11 09:57:00,3804.54,3804.65,3803.55,3804.1
2021-01-11 09:58:00,3804.17,3805.01,3803.33,3804.4
2021-01-11 09:59:00,3804.41,3805.26,3803.92,3804.28
2021-01-11 10:00:00,3804.17,3805.52,3803.59,3804.67
2021-01-11 10:01:00,3804.65,3804.93,3802.65,3803.06
2021-01-11 10:02:00,3803.23,3804.7,3802.45,3802.57
2021-01-11 10:03:00,3802.68,3803.9,3802.68,3803.29
2021-01-11 10:04:00,3803.4,3804.88,3803.4,3803.79
2021-01-11 10:05:00,3803.83,3804.52,3802.98,3803.79
2021-01-11 10:06:00,3803.83,3805.53,3803.83,3805.5
2021-01-11 10:07:00,3805.6,3806.43,3804.27,3804.41
2021-01-11 10:08:00,3804.28,3806.26,3804.28,3806.26
2021-01-11 10:09:00,3806.23,3806.38,3805.42,3806.05
2021-01-11 10:10:00,3806.02,3806.02,3803.54,3803.84
2021-01-11 10:11:00,3803.85,3804.59,3803.82,3804.43
2021-01-11 10:12:00,3804.37,3804.96,3803.99,3804.34
2021-01-11 10:13:00,3804.56,3804.8,3803.81,3804.01
2021-01-11 10:14:00,3804.08,3804.11,3802.9,3803.23
2021-01-11 10:15:00,3803.12,3803.13,3801.73,3801.8
2021-01-11 10:16:00,3801.83,3802.83,3801.36,3802.83
2021-01-11 10:17:00,3802.83,3805.24,3802.82,3805.21
2021-01-11 10:18:00,3805.19,3805.28,3803.82,3805.28
2021-01-11 10:19:00,3805.26,3805.74,3803.37,3803.65
2021-01-11 10:20:00,3803.84,3804.93,3803.72,3803.72
2021-01-11 10:21:00,3803.56,3803.56,3801.95,3803.43
2021-01-11 10:22:00,3803.44,3804.85,3802.89,3803.36
2021-01-11 10:23:00,3803.35,3804.13,3803.32,3804.12
2021-01-11 10:24:00,3804.22,3804.53,3803.68,3804.16
2021-01-11 10:25:00,3804.17,3805.45,3804.17,3805.1
2021-01-11 10:26:00,3805.03,3805.9,3804.87,3805.47
2021-01-11 10:27:00,3805.38,3808.61,3805.22,3808.61
2021-01-11 10:28:00,3808.77,3809.94,3808.77,3809.54
2021-01-11 10:29:00,3809.46,3810.18,3808.94,3808.94
2021-01-11 10:30:00,3809,3810.29,3808.97,3808.97
2021-01-11 10:31:00,3808.71,3809.24,3808.49,3809.11
2021-01-11 10:32:00,3809.14,3809.78,3808.82,3809.45
2021-01-11 10:33:00,3809.42,3810.89,3809.14,3810.53
2021-01-11 10:34:00,3810.5,3810.78,3810.28,3810.75
2021-01-11 10:35:00,3810.74,3810.91,3809.57,3809.69
2021-01-11 10:36:00,3809.61,3810.13,3809.42,3809.83
2021-01-11 10:37:00,3809.8,3810.13,3809.22,3809.59
2021-01-11 10:38:00,3809.64,3809.71,3809.18,3809.43
2021-01-11 10:39:00,3809.48,3810.23,3809.48,3809.8
2021-01-11 10:40:00,3809.78,3810.56,3809.72,3810.24
2021-01-11 10:41:00,3810.22,3810.3,3809.39,3809.39
2021-01-11 10:42:00,3809.36,3809.69,3808.86,3809.56
2021-01-11 10:43:00,3809.61,3810.32,3809.61,3809.9
2021-01-11 10:44:00,3809.94,3810.21,3807.72,3808.17
2021-01-11 10:45:00,3808.19,3808.51,3805.91,3805.92
2021-01-11 10:46:00,3805.78,3805.78,3804.69,3805.59
2021-01-11 10:47:00,3805.58,3806.51,3804.25,3804.25
2021-01-11 10:48:00,3804.17,3804.41,3803.86,3804.09
2021-01-11 10:49:00,3804.12,3804.33,3803.07,3803.07
2021-01-11 10:50:00,3803.17,3803.3,3802.55,3802.6
2021-01-11 10:51:00,3802.58,3805.15,3802.58,3805.14
2021-01-11 10:52:00,3805.14,3805.67,3804.69,3805.67
2021-01-11 10:53:00,3805.68,3806.04,3804.7,3804.88
2021-01-11 10:54:00,3804.93,3805.43,3804.9,3805.15
2021-01-11 10:55:00,3805.23,3805.73,3804.95,3805.27
2021-01-11 10:56:00,3805.28,3806.74,3805.28,3806.37
2021-01-11 10:57:00,3806.38,3807.23,3805.95,3807.23
2021-01-11 10:58:00,3807.24,3808.13,3807.2,3808.13
2021-01-11 10:59:00,3808.17,3808.41,3807.58,3807.89
2021-01-11 11:00:00,3807.87,3807.97,3807.57,3807.59
2021-01-11 11:01:00,3807.62,3807.62,3805.41,3805.58
2021-01-11 11:02:00,3805.58,3806.26,3805.28,3805.73
2021-01-11 11:03:00,3805.7,3806.55,3805.13,3806.55
2021-01-11 11:04:00,3806.52,3806.58,3805.55,3805.96
2021-01-11 11:05:00,3806.02,3807.22,3806.02,3806.42
2021-01-11 11:06:00,3806.42,3807.41,3805.32,3806.06
2021-01-11 11:07:00,3806.07,3806.4,3805.51,3805.76
2021-01-11 11:08:00,3805.69,3806,3805.59,3805.63
2021-01-11 11:09:00,3805.61,3805.61,3804.63,3805.12
2021-01-11 11:10:00,3805.19,3805.24,3804.13,3804.28
2021-01-11 11:11:00,3804.32,3804.44,3802.04,3802.17
2021-01-11 11:12:00,3802.2,3802.2,3799.05,3799.8
2021-01-11 11:13:00,3799.87,3802.4,3799.87,3802.4
2021-01-11 11:14:00,3802.54,3802.87,3801.55,3801.67
2021-01-11 11:15:00,3801.63,3803.32,3801.57,3803.06
2021-01-11 11:16:00,3803.03,3803.23,3802.47,3802.57
2021-01-11 11:17:00,3802.61,3803.06,3802.15,3802.85
2021-01-11 11:18:00,3802.86,3804.07,3802.86,3804.05
2021-01-11 11:19:00,3804.11,3805.48,3803.79,3805.48
2021-01-11 11:20:00,3805.43,3807.9,3805.38,3807.84
2021-01-11 11:21:00,3807.78,3808,3807.07,3807.29
2021-01-11 11:22:00,3807.33,3807.81,3807.26,3807.81
2021-01-11 11:23:00,3807.88,3809.71,3807.88,3809.71
2021-01-11 11:24:00,3809.76,3811.77,3809.76,3811.63
2021-01-11 11:25:00,3811.66,3811.95,3810.82,3810.83
2021-01-11 11:26:00,3810.86,3811.98,3810.86,3811.2
2021-01-11 11:27:00,3811.2,3811.2,3810.07,3810.21
2021-01-11 11:28:00,3810.22,3810.89,3810.22,3810.89
2021-01-11 11:29:00,3810.87,3811.45,3810.7,3811.35
2021-01-11 11:30:00,3811.25,3811.32,3810.78,3810.81
2021-01-11 11:31:00,3810.83,3811.9,3810.79,3811.89
2021-01-11 11:32:00,3811.91,3811.91,3810.84,3811.36
2021-01-11 11:33:00,3811.27,3811.27,3809.91,3810.03
2021-01-11 11:34:00,3810,3810.36,3809.22,3809.94
2021-01-11 11:35:00,3809.9,3810.03,3809.14,3809.14
2021-01-11 11:36:00,3809.16,3809.71,3809,3809.71
2021-01-11 11:37:00,3809.72,3810.29,3809.69,3810.15
2021-01-11 11:38:00,3810.12,3810.94,3810.12,3810.94
2021-01-11 11:39:00,3810.9,3812,3810.81,3811.79
2021-01-11 11:40:00,3811.79,3811.79,3809.87,3809.9
2021-01-11 11:41:00,3809.88,3810.75,3809.78,3810.34
2021-01-11 11:42:00,3810.4,3810.58,3810.06,3810.52
2021-01-11 11:43:00,3810.52,3810.73,3810.06,3810.68
2021-01-11 11:44:00,3810.7,3810.73,3809.98,3810.71
2021-01-11 11:45:00,3810.68,3811.12,3810.68,3811.01
2021-01-11 11:46:00,3811.02,3811.03,3809.31,3809.31
2021-01-11 11:47:00,3809.34,3809.61,3808.55,3808.9
2021-01-11 11:48:00,3808.91,3810.37,3808.91,3810.04
2021-01-11 11:49:00,3810.01,3810.27,3809.82,3810.2
2021-01-11 11:50:00,3810.15,3810.72,3809.99,3810.26
2021-01-11 11:51:00,3810.2,3810.2,3809.73,3810.05
2021-01-11 11:52:00,3810.02,3810.57,3809.94,3810.29
2021-01-11 11:53:00,3810.32,3810.88,3810.24,3810.62
2021-01-11 11:54:00,3810.72,3810.72,3809.52,3809.66
2021-01-11 11:55:00,3809.65,3810.09,3809.55,3809.92
2021-01-11 11:56:00,3809.93,3810.69,3809.93,3810.69
2021-01-11 11:57:00,3810.68,3811.55,3810.38,3811.2
2021-01-11 11:58:00,3811.21,3811.43,3810.6,3810.73
2021-01-11 11:59:00,3810.72,3810.95,3810.32,3810.95
2021-01-11 12:00:00,3810.92,3811.79,3810.92,3811.68
2021-01-11 12:01:00,3811.67,3811.7,3810.67,3810.79
2021-01-11 12:02:00,3810.75,3810.92,3810.5,3810.89
2021-01-11 12:03:00,3810.96,3812.41,3810.96,3812.41
2021-01-11 12:04:00,3812.38,3813.32,3812.26,3812.26
2021-01-11 12:05:00,3812.27,3812.52,3811.45,3811.45
2021-01-11 12:06:00,3811.08,3811.1,3810.18,3810.77
2021-01-11 12:07:00,3810.71,3811.26,3810.71,3811.26
2021-01-11 12:08:00,3811.31,3811.36,3810.77,3810.8
2021-01-11 12:09:00,3810.77,3811.52,3810.77,3811.51
2021-01-11 12:10:00,3811.51,3811.87,3811.09,3811.32
2021-01-11 12:11:00,3811.32,3812.18,3811.17,3812.14
2021-01-11 12:12:00,3812.16,3812.53,3811.91,3812.32
2021-01-11 12:13:00,3812.31,3812.31,3809.97,3810.17
2021-01-11 12:14:00,3810.22,3810.96,3810.22,3810.8
2021-01-11 12:15:00,3810.81,3812.27,3810.81,3812.16
2021-01-11 12:16:00,3812.18,3812.31,3810.99,3811.07
2021-01-11 12:17:00,3811.03,3811.37,3810.2,3810.2
2021-01-11 12:18:00,3810.32,3810.32,3810.07,3810.18
2021-01-11 12:19:00,3810.18,3810.63,3810.12,3810.63
2021-01-11 12:20:00,3810.62,3810.96,3810.48,3810.63
2021-01-11 12:21:00,3810.65,3811.02,3810.63,3810.63
2021-01-11 12:22:00,3810.68,3811.09,3810.66,3810.9
2021-01-11 12:23:00,3810.93,3811.17,3810.67,3811.07
2021-01-11 12:24:00,3811.06,3811.38,3811.06,3811.25
2021-01-11 12:25:00,3811.3,3811.3,3810.26,3810.3
2021-01-11 12:26:00,3810.39,3810.54,3810.22,3810.34
2021-01-11 12:27:00,3810.35,3811.03,3810.35,3810.89
2021-01-11 12:28:00,3810.89,3811.22,3810.78,3811.22
2021-01-11 12:29:00,3811.2,3811.84,3811.15,3811.8
2021-01-11 12:30:00,3811.85,3814.33,3811.78,3814.33
2021-01-11 12:31:00,3814.38,3815.11,3814.18,3815.11
2021-01-11 12:32:00,3815.1,3815.4,3814.8,3815.08
2021-01-11 12:33:00,3815.07,3815.34,3814.74,3815.34
2021-01-11 12:34:00,3815.34,3816.74,3815.34,3816.11
2021-01-11 12:35:00,3816.14,3816.6,3815.94,3816.52
2021-01-11 12:36:00,3816.56,3816.94,3816.36,3816.7
2021-01-11 12:37:00,3816.71,3816.82,3816.27,3816.4
2021-01-11 12:38:00,3816.47,3816.47,3815.89,3815.95
2021-01-11 12:39:00,3815.95,3815.96,3815.12,3815.12
2021-01-11 12:40:00,3815.15,3815.54,3814.77,3814.77
2021-01-11 12:41:00,3814.87,3814.95,3814.55,3814.81
2021-01-11 12:42:00,3814.81,3816.05,3814.81,3815.5
2021-01-11 12:43:00,3815.48,3816.04,3815.2,3815.39
2021-01-11 12:44:00,3815.4,3816.08,3815.4,3815.94
2021-01-11 12:45:00,3815.95,3816.79,3815.87,3816.72
2021-01-11 12:46:00,3816.7,3817,3816.51,3816.96
2021-01-11 12:47:00,3816.94,3817.29,3816.83,3817.18
2021-01-11 12:48:00,3817.2,3817.27,3816.66,3816.91
2021-01-11 12:49:00,3816.9,3816.9,3816.52,3816.88
2021-01-11 12:50:00,3816.86,3816.91,3816.41,3816.79
2021-01-11 12:51:00,3816.93,3817.86,3816.67,3816.7
2021-01-11 12:52:00,3816.64,3816.92,3816,3816.9
2021-01-11 12:53:00,3816.86,3817.45,3816.86,3817.19
2021-01-11 12:54:00,3817.21,3817.33,3816.8,3816.83
2021-01-11 12:55:00,3816.78,3817,3816.58,3816.7
2021-01-11 12:56:00,3816.73,3816.98,3816.36,3816.4
2021-01-11 12:57:00,3816.41,3816.41,3814.74,3814.77
2021-01-11 12:58:00,3814.82,3815.15,3814.3,3814.83
2021-01-11 12:59:00,3814.91,3815.32,3814.91,3815.06
2021-01-11 13:00:00,3815.07,3816.35,3815.07,3816.23
2021-01-11 13:01:00,3816.2,3816.37,3815.94,3816.2
2021-01-11 13:02:00,3816.2,3816.2,3815.45,3815.53
2021-01-11 13:03:00,3815.56,3815.8,3815.33,3815.69
2021-01-11 13:04:00,3815.62,3815.87,3815.55,3815.67
2021-01-11 13:05:00,3815.65,3816.27,3815.54,3816.13
2021-01-11 13:06:00,3816.14,3816.55,3816.14,3816.34
2021-01-11 13:07:00,3816.35,3816.36,3816.03,3816.29
2021-01-11 13:08:00,3816.32,3816.43,3816.12,3816.14
2021-01-11 13:09:00,3816.14,3816.14,3815.25,3815.65
2021-01-11 13:10:00,3815.65,3816.04,3815.65,3815.9
2021-01-11 13:11:00,3815.88,3816.99,3815.86,3816.86
2021-01-11 13:12:00,3816.86,3817.05,3816.43,3816.46
